,Date,Price
2959,2021-02-06,39282.0
2960,2021-02-07,38779.0
2961,2021-02-08,46503.0
2962,2021-02-09,46567.0
2963,2021-02-10,44639.0
2964,2021-02-11,47927.0
2965,2021-02-12,47414.0
2966,2021-02-13,46941.0
2967,2021-02-14,48824.0
2968,2021-02-15,47701.0
2969,2021-02-16,49238.0
2970,2021-02-17,52354.0
2971,2021-02-18,51727.0
2972,2021-02-19,56084.0
2973,2021-02-20,55926.0
2974,2021-02-21,57064.0
2975,2021-02-22,54304.0
2976,2021-02-23,48963.0
2977,2021-02-24,49849.0
2978,2021-02-25,46937.0
2979,2021-02-26,46551.0
2980,2021-02-27,46223.0
2981,2021-02-28,46799.0
2982,2021-03-01,50045.0
2983,2021-03-02,48532.0
2984,2021-03-03,50202.0
2985,2021-03-04,47973.0
2986,2021-03-05,49092.0
2987,2021-03-06,49178.0
2988,2021-03-07,51313.0
2989,2021-03-08,52487.0
2990,2021-03-09,54964.0
2991,2021-03-10,56062.0
2992,2021-03-11,57900.0
2993,2021-03-12,57166.0
2994,2021-03-13,61200.0
2995,2021-03-14,59136.0
2996,2021-03-15,55861.0
2997,2021-03-16,57141.0
2998,2021-03-17,59384.0
2999,2021-03-18,57582.0
3000,2021-03-19,58290.0
3001,2021-03-20,58122.0
3002,2021-03-21,57300.0
3003,2021-03-22,54404.0
3004,2021-03-23,53893.0
3005,2021-03-24,52353.0
3006,2021-03-25,51962.0
3007,2021-03-26,55349.0
3008,2021-03-27,55839.0
3009,2021-03-28,55857.0
3010,2021-03-29,57662.0
3011,2021-03-30,58853.0
3012,2021-03-31,58725.0
3013,2021-04-01,58754.0
3014,2021-04-02,58997.0
3015,2021-04-03,56992.0
3016,2021-04-04,58229.0
3017,2021-04-05,59439.0
3018,2021-04-06,57983.0
3019,2021-04-07,55990.0
3020,2021-04-08,58091.0
3021,2021-04-09,58139.0
3022,2021-04-10,59742.0
3023,2021-04-11,60148.0
3024,2021-04-12,59882.0
3025,2021-04-13,63484.0
3026,2021-04-14,63334.0
3027,2021-04-15,63215.0
3028,2021-04-16,61433.0
3029,2021-04-17,60096.0
3030,2021-04-18,57020.0
3031,2021-04-19,55618.0
3032,2021-04-20,56737.0
3033,2021-04-21,53840.0
3034,2021-04-22,51966.0
3035,2021-04-23,51141.0
3036,2021-04-24,50068.0
3037,2021-04-25,49038.0
3038,2021-04-26,54018.0
3039,2021-04-27,55194.0
3040,2021-04-28,54819.0
3041,2021-04-29,53428.0
3042,2021-04-30,58121.0
3043,2021-05-01,57590.0
3044,2021-05-02,56601.0
3045,2021-05-03,57153.0
3046,2021-05-04,53464.0
3047,2021-05-05,57410.0
3048,2021-05-06,56508.0
3049,2021-05-07,57342.0
3050,2021-05-08,58850.0
3051,2021-05-09,58214.0
3052,2021-05-10,55902.0
3053,2021-05-11,56929.0
3054,2021-05-12,48383.0
3055,2021-05-13,50028.0
3056,2021-05-14,49906.0
3057,2021-05-15,46781.0
3058,2021-05-16,46160.0
3059,2021-05-17,44251.0
3060,2021-05-18,42946.0
3061,2021-05-19,37287.0
3062,2021-05-20,40904.0
3063,2021-05-21,37400.0
3064,2021-05-22,37264.0
3065,2021-05-23,35197.0
3066,2021-05-24,39128.0
3067,2021-05-25,38382.0
3068,2021-05-26,39467.0
3069,2021-05-27,38491.0
3070,2021-05-28,35976.0
3071,2021-05-29,34684.0
3072,2021-05-30,35497.0
3073,2021-05-31,37441.0
3074,2021-06-01,36715.0
3075,2021-06-02,37651.0
3076,2021-06-03,39400.0
3077,2021-06-04,36913.0
3078,2021-06-05,35636.0
3079,2021-06-06,35814.0
3080,2021-06-07,33468.0
3081,2021-06-08,33489.0
3082,2021-06-09,37452.0
3083,2021-06-10,36692.0
3084,2021-06-11,37273.0
3085,2021-06-12,35649.0
3086,2021-06-13,39150.0
3087,2021-06-14,40637.0
3088,2021-06-15,40365.0
3089,2021-06-16,38416.0
3090,2021-06-17,38193.0
3091,2021-06-18,35818.0
3092,2021-06-19,35455.0
3093,2021-06-20,35781.0
3094,2021-06-21,32121.0
3095,2021-06-22,31890.0
3096,2021-06-23,33662.0
3097,2021-06-24,34765.0
3098,2021-06-25,31495.0
3099,2021-06-26,32598.0
3100,2021-06-27,34650.0
3101,2021-06-28,34574.0
3102,2021-06-29,35847.0
3103,2021-06-30,34996.0
3104,2021-07-01,33596.0
3105,2021-07-02,33826.0
3106,2021-07-03,34791.0
3107,2021-07-04,35394.0
3108,2021-07-05,33906.0
3109,2021-07-06,34319.0
3110,2021-07-07,33883.0
3111,2021-07-08,32934.0
3112,2021-07-09,33947.0
3113,2021-07-10,33749.0
3114,2021-07-11,34300.0
3115,2021-07-12,33072.0
3116,2021-07-13,32789.0
3117,2021-07-14,32874.0
3118,2021-07-15,31807.0
3119,2021-07-16,31439.0
3120,2021-07-17,31612.0
3121,2021-07-18,31914.0
3122,2021-07-19,30982.0
3123,2021-07-20,29962.0
3124,2021-07-21,32324.0
3125,2021-07-22,32398.0
3126,2021-07-23,33500.0
3127,2021-07-24,34297.0
3128,2021-07-25,35492.0
3129,2021-07-26,37064.0
3130,2021-07-27,39181.0
3131,2021-07-28,39980.0
3132,2021-07-29,40019.0
3133,2021-07-30,42048.0
3134,2021-07-31,41719.0
3135,2021-08-01,39981.0
3136,2021-08-02,39279.0
3137,2021-08-03,38226.0
3138,2021-08-04,39741.0
3139,2021-08-05,40801.0
3140,2021-08-06,42815.0
3141,2021-08-07,44648.0
3142,2021-08-08,43642.0
3143,2021-08-09,46348.0
3144,2021-08-10,45531.0
3145,2021-08-11,45655.0
3146,2021-08-12,44675.0
3147,2021-08-13,47699.0
3148,2021-08-14,47166.0
3149,2021-08-15,47025.0
3150,2021-08-16,45928.0
3151,2021-08-17,44534.0
3152,2021-08-18,44789.0
3153,2021-08-19,46746.0
3154,2021-08-20,49168.0
3155,2021-08-21,48911.0
3156,2021-08-22,49362.0
3157,2021-08-23,49420.0
3158,2021-08-24,47697.0
3159,2021-08-25,49006.0
3160,2021-08-26,47152.0
3161,2021-08-27,49088.0
3162,2021-08-28,49040.0
3163,2021-08-29,48892.0
3164,2021-08-30,47078.0
3165,2021-08-31,47063.0
3166,2021-09-01,48872.0
3167,2021-09-02,49300.0
3168,2021-09-03,49990.0
3169,2021-09-04,49921.0
3170,2021-09-05,51781.0
3171,2021-09-06,52774.0
3172,2021-09-07,47056.0
3173,2021-09-08,46215.0
3174,2021-09-09,46569.0
3175,2021-09-10,44982.0
3176,2021-09-11,45262.0
3177,2021-09-12,46292.0
3178,2021-09-13,45042.0
3179,2021-09-14,47158.0
3180,2021-09-15,48185.0
3181,2021-09-16,47873.0
3182,2021-09-17,47464.0
3183,2021-09-18,48373.0
3184,2021-09-19,47154.0
3185,2021-09-20,43017.0
3186,2021-09-21,40489.0
3187,2021-09-22,43602.0
3188,2021-09-23,45043.0
3189,2021-09-24,42872.0
3190,2021-09-25,42778.0
3191,2021-09-26,43323.0
3192,2021-09-27,41949.0
3193,2021-09-28,41003.0
3194,2021-09-29,41656.0
3195,2021-09-30,44005.0
3196,2021-10-01,48214.0
3197,2021-10-02,47886.0
3198,2021-10-03,48192.0
3199,2021-10-04,49290.0
3200,2021-10-05,51627.0
3201,2021-10-06,55348.0
3202,2021-10-07,53892.0
3203,2021-10-08,53967.0
3204,2021-10-09,55044.0
3205,2021-10-10,54853.0
3206,2021-10-11,57586.0
3207,2021-10-12,56296.0
3208,2021-10-13,57562.0
3209,2021-10-14,57450.0
3210,2021-10-15,61741.0
3211,2021-10-16,61006.0
3212,2021-10-17,61584.0
3213,2021-10-18,62368.0
3214,2021-10-19,64637.0
3215,2021-10-20,66103.0
3216,2021-10-21,62720.0
3217,2021-10-22,61001.0
3218,2021-10-23,61602.0
3219,2021-10-24,61173.0
3220,2021-10-25,63182.0
3221,2021-10-26,60729.0
3222,2021-10-27,58624.0
3223,2021-10-28,60765.0
3224,2021-10-29,62376.0
3225,2021-10-30,61893.0
3226,2021-10-31,61412.0
3227,2021-11-01,61051.0
3228,2021-11-02,63283.0
3229,2021-11-03,63055.0
3230,2021-11-04,61649.0
3231,2021-11-05,61247.0
3232,2021-11-06,61673.0
3233,2021-11-07,63433.0
3234,2021-11-08,67492.0
3235,2021-11-09,67087.0
3236,2021-11-10,65061.0
3237,2021-11-11,64947.0
3238,2021-11-12,64425.0
3239,2021-11-13,64661.0
3240,2021-11-14,65858.0
3241,2021-11-15,63934.0
3242,2021-11-16,60449.0
3243,2021-11-17,60613.0
3244,2021-11-18,57262.0
3245,2021-11-19,58942.0
3246,2021-11-20,59950.0
3247,2021-11-21,59148.0
3248,2021-11-22,56348.0
3249,2021-11-23,57749.0
3250,2021-11-24,57347.0
3251,2021-11-25,58844.0
3252,2021-11-26,53865.0
3253,2021-11-27,54724.0
3254,2021-11-28,57349.0
3255,2021-11-29,57849.0
3256,2021-11-30,57003.0
3257,2021-12-01,57162.0
3258,2021-12-02,56565.0
3259,2021-12-03,53445.0
3260,2021-12-04,49162.0
3261,2021-12-05,49370.0
3262,2021-12-06,50645.0
3263,2021-12-07,50648.0
3264,2021-12-08,50799.0
3265,2021-12-09,47874.0
3266,2021-12-10,47304.0
3267,2021-12-11,49252.0
3268,2021-12-12,50142.0
3269,2021-12-13,46631.0
3270,2021-12-14,48306.0
3271,2021-12-15,49049.0
3272,2021-12-16,47719.0
3273,2021-12-17,46079.0
3274,2021-12-18,46904.0
3275,2021-12-19,46883.0
3276,2021-12-20,47123.0
3277,2021-12-21,49051.0
3278,2021-12-22,48745.0
3279,2021-12-23,50901.0
3280,2021-12-24,51051.0
3281,2021-12-25,50493.0
3282,2021-12-26,50960.0
3283,2021-12-27,50686.0
3284,2021-12-28,47725.0
3285,2021-12-29,46876.0
3286,2021-12-30,47394.0
3287,2021-12-31,46288.0
3288,2022-01-01,47649.0
3289,2022-01-02,47315.0
3290,2022-01-03,46531.0
3291,2022-01-04,45873.0
3292,2022-01-05,43647.0
3293,2022-01-06,43201.0
3294,2022-01-07,41647.0
3295,2022-01-08,41642.0
3296,2022-01-09,41991.0
3297,2022-01-10,41870.0
3298,2022-01-11,42746.0
3299,2022-01-12,44010.0
3300,2022-01-13,42672.0
3301,2022-01-14,43121.0
3302,2022-01-15,43140.0
3303,2022-01-16,43150.0
3304,2022-01-17,42357.0
3305,2022-01-18,42317.0
3306,2022-01-19,41752.0
3307,2022-01-20,40706.0
3308,2022-01-21,36643.0
3309,2022-01-22,35244.0
3310,2022-01-23,36311.0
3311,2022-01-24,36463.0
3312,2022-01-25,36935.0
3313,2022-01-26,37068.0
3314,2022-01-27,37367.0
3315,2022-01-28,38005.0
3316,2022-01-29,38254.0
3317,2022-01-30,37836.0
3318,2022-01-31,38516.0
3319,2022-02-01,38718.0
3320,2022-02-02,37052.0
3321,2022-02-03,37302.0
3322,2022-02-04,41633.0
3323,2022-02-05,41494.0
3324,2022-02-06,42353.0
3325,2022-02-07,43978.0
3326,2022-02-08,44166.0
3327,2022-02-09,44422.0
3328,2022-02-10,43334.0
3329,2022-02-11,42437.0
3330,2022-02-12,42283.0
3331,2022-02-13,42172.0
3332,2022-02-14,42616.0
3333,2022-02-15,44444.0
3334,2022-02-16,43937.0
3335,2022-02-17,40570.0
3336,2022-02-18,40056.0
3337,2022-02-19,40180.0
3338,2022-02-20,38433.0
3339,2022-02-21,37107.0
3340,2022-02-22,38335.0
3341,2022-02-23,37397.0
3342,2022-02-24,38389.0
3343,2022-02-25,39311.0
3344,2022-02-26,39194.0
3345,2022-02-27,37842.0
3346,2022-02-28,43363.0
3347,2022-03-01,44514.0
3348,2022-03-02,43881.0
3349,2022-03-03,42495.0
3350,2022-03-04,39090.0
3351,2022-03-05,39466.0
3352,2022-03-06,38470.0
3353,2022-03-07,38076.0
3354,2022-03-08,38744.0
3355,2022-03-09,41897.0
3356,2022-03-10,39414.0
3357,2022-03-11,38773.0
3358,2022-03-12,38904.0
3359,2022-03-13,37826.0
3360,2022-03-14,39662.0
3361,2022-03-15,39350.0
3362,2022-03-16,41127.0
3363,2022-03-17,40987.0
3364,2022-03-18,41818.0
3365,2022-03-19,42248.0
3366,2022-03-20,41343.0
3367,2022-03-21,41062.0
3368,2022-03-22,42370.0
3369,2022-03-23,42899.0
3370,2022-03-24,43936.0
3371,2022-03-25,44378.0
3372,2022-03-26,44497.0
3373,2022-03-27,46684.0
3374,2022-03-28,46995.0
3375,2022-03-29,47355.0
3376,2022-03-30,47031.0
3377,2022-03-31,45550.0
3378,2022-04-01,46188.0
3379,2022-04-02,45918.0
3380,2022-04-03,46435.0
3381,2022-04-04,46627.0
3382,2022-04-05,45557.0
3383,2022-04-06,43218.0
3384,2022-04-07,43488.0
3385,2022-04-08,42332.0
3386,2022-04-09,42806.0
3387,2022-04-10,42111.0
3388,2022-04-11,39599.0
3389,2022-04-12,40101.0
3390,2022-04-13,41258.0
3391,2022-04-14,39959.0
3392,2022-04-15,40530.0
3393,2022-04-16,40457.0
3394,2022-04-17,39750.0
3395,2022-04-18,40873.0
3396,2022-04-19,41498.0
3397,2022-04-20,41384.0
3398,2022-04-21,40358.0
3399,2022-04-22,39784.0
3400,2022-04-23,39555.0
3401,2022-04-24,39486.0
3402,2022-04-25,40484.0
3403,2022-04-26,38146.0
3404,2022-04-27,39224.0
3405,2022-04-28,39742.0
3406,2022-04-29,38651.0
3407,2022-04-30,37765.0
3408,2022-05-01,38502.0
3409,2022-05-02,38559.0
3410,2022-05-03,37847.0
3411,2022-05-04,39754.0
3412,2022-05-05,36630.0
3413,2022-05-06,36076.0
3414,2022-05-07,35572.0
3415,2022-05-08,34050.0
3416,2022-05-09,30321.0
3417,2022-05-10,31112.0
3418,2022-05-11,28913.0
3419,2022-05-12,29126.0
3420,2022-05-13,29310.0
3421,2022-05-14,30200.0
3422,2022-05-15,31254.0
3423,2022-05-16,30046.0
3424,2022-05-17,30614.0
3425,2022-05-18,28887.0
3426,2022-05-19,30082.0
3427,2022-05-20,29293.0
3428,2022-05-21,29481.0
3429,2022-05-22,30351.0
3430,2022-05-23,29259.0
3431,2022-05-24,29647.0
3432,2022-05-25,29623.0
3433,2022-05-26,29347.0
3434,2022-05-27,28638.0
3435,2022-05-28,29060.0
3436,2022-05-29,29493.0
3437,2022-05-30,31684.0
3438,2022-05-31,31836.0
3439,2022-06-01,29817.0
3440,2022-06-02,30488.0
3441,2022-06-03,29767.0
3442,2022-06-04,29851.0
3443,2022-06-05,29918.0
3444,2022-06-06,31373.0
3445,2022-06-07,31248.0
3446,2022-06-08,30229.0
3447,2022-06-09,30087.0
3448,2022-06-10,29176.0
3449,2022-06-11,28432.0
3450,2022-06-12,26672.0
3451,2022-06-13,22617.0
3452,2022-06-14,22177.0
3453,2022-06-15,22575.0
3454,2022-06-16,20457.0
3455,2022-06-17,20514.0
3456,2022-06-18,19000.43
3457,2022-06-19,20553.0
3458,2022-06-20,20637.0
3459,2022-06-21,20689.0
3460,2022-06-22,19975.62
3461,2022-06-23,21071.0
3462,2022-06-24,21261.0
3463,2022-06-25,21506.0
3464,2022-06-26,21070.0
3465,2022-06-27,20751.0
3466,2022-06-28,20290.0
3467,2022-06-29,20120.0
3468,2022-06-30,19627.97
3469,2022-07-01,19269.71
3470,2022-07-02,19270.23
3471,2022-07-03,19310.23
3472,2022-07-04,20233.0
3473,2022-07-05,20188.0
3474,2022-07-06,20568.0
3475,2022-07-07,21598.0
3476,2022-07-08,21767.0
3477,2022-07-09,21584.0
3478,2022-07-10,20854.0
3479,2022-07-11,19966.92
3480,2022-07-12,19367.81
3481,2022-07-13,20375.0
3482,2022-07-14,20507.0
3483,2022-07-15,20850.0
3484,2022-07-16,21176.0
3485,2022-07-17,20813.0
3486,2022-07-18,22443.0
3487,2022-07-19,23339.0
3488,2022-07-20,23291.0
3489,2022-07-21,23143.0
3490,2022-07-22,22700.0
3491,2022-07-23,22484.0
3492,2022-07-24,22656.0
3493,2022-07-25,21330.0
3494,2022-07-26,21254.0
3495,2022-07-27,22914.0
3496,2022-07-28,23869.0
3497,2022-07-29,23858.0
3498,2022-07-30,23659.0
3499,2022-07-31,23327.0
3500,2022-08-01,23321.0
3501,2022-08-02,23017.0
3502,2022-08-03,22860.0
3503,2022-08-04,22668.0
3504,2022-08-05,23237.0
3505,2022-08-06,22974.0
3506,2022-08-07,23207.0
3507,2022-08-08,23812.0
3508,2022-08-09,23110.0
3509,2022-08-10,24021.0
3510,2022-08-11,23915.0
3511,2022-08-12,24407.0
3512,2022-08-13,24437.0
3513,2022-08-14,24339.0
3514,2022-08-15,24152.0
3515,2022-08-16,23896.0
3516,2022-08-17,23412.0
3517,2022-08-18,23247.0
3518,2022-08-19,20931.0
3519,2022-08-20,21173.0
3520,2022-08-21,21523.0
3521,2022-08-22,21403.0
3522,2022-08-23,21538.0
3523,2022-08-24,21370.0
3524,2022-08-25,21590.0
3525,2022-08-26,20248.0
3526,2022-08-27,20055.0
3527,2022-08-28,19663.83
3528,2022-08-29,20270.0
3529,2022-08-30,19910.5
3530,2022-08-31,20023.0
3531,2022-09-01,20141.0
3532,2022-09-02,19964.29
3533,2022-09-03,19826.13
3534,2022-09-04,19960.54
3535,2022-09-05,19787.45
3536,2022-09-06,18871.36
3537,2022-09-07,19349.67
3538,2022-09-08,19374.22
3539,2022-09-09,21383.0
3540,2022-09-10,21719.0
3541,2022-09-11,21772.0
3542,2022-09-12,22354.0
3543,2022-09-13,20178.0
3544,2022-09-14,20236.0
3545,2022-09-15,19620.23
3546,2022-09-16,19846.86
3547,2022-09-17,20117.0
3548,2022-09-18,19434.2
3549,2022-09-19,19548.81
3550,2022-09-20,18886.64
3551,2022-09-21,18479.7
3552,2022-09-22,19447.11
3553,2022-09-23,19316.27
3554,2022-09-24,18953.57
3555,2022-09-25,18789.87
3556,2022-09-26,19211.72
3557,2022-09-27,19207.3
3558,2022-09-28,19464.3
3559,2022-09-29,19563.78
3560,2022-09-30,19448.06
3561,2022-10-01,19316.66
3562,2022-10-02,19069.02
3563,2022-10-03,19621.39
3564,2022-10-04,20347.0
3565,2022-10-05,20149.0
3566,2022-10-06,20031.0
3567,2022-10-07,19540.81
3568,2022-10-08,19418.11
3569,2022-10-09,19443.11
3570,2022-10-10,19142.69
3571,2022-10-11,19063.11
3572,2022-10-12,19152.89
3573,2022-10-13,19398.96
3574,2022-10-14,19195.67
3575,2022-10-15,19086.46
3576,2022-10-16,19278.35
3577,2022-10-17,19543.42
3578,2022-10-18,19335.22
3579,2022-10-19,19129.34
3580,2022-10-20,19062.84
3581,2022-10-21,19171.05
3582,2022-10-22,19218.3
3583,2022-10-23,19558.15
3584,2022-10-24,19322.64
3585,2022-10-25,20096.0
3586,2022-10-26,20812.0
3587,2022-10-27,20287.0
3588,2022-10-28,20595.0
3589,2022-10-29,20820.0
3590,2022-10-30,20628.0
3591,2022-10-31,20491.0
3592,2022-11-01,20488.0
3593,2022-11-02,20161.0
3594,2022-11-03,20206.0
3595,2022-11-04,21153.0
3596,2022-11-05,21290.0
3597,2022-11-06,20925.0
3598,2022-11-07,20605.0
3599,2022-11-08,18570.31
3600,2022-11-09,15915.96
3601,2022-11-10,17566.29
3602,2022-11-11,17100.33
3603,2022-11-12,16797.85
3604,2022-11-13,16343.12
3605,2022-11-14,16638.24
3606,2022-11-15,16898.91
3607,2022-11-16,16689.91
3608,2022-11-17,16894.6
3609,2022-11-18,16699.7
3610,2022-11-19,16727.15
3611,2022-11-20,16215.68
3612,2022-11-21,15829.14
3613,2022-11-22,16205.33
3614,2022-11-23,16637.74
3615,2022-11-24,16614.47
3616,2022-11-25,16509.55
3617,2022-11-26,16473.58
3618,2022-11-27,16473.15
3619,2022-11-28,16224.03
3620,2022-11-29,16457.27
3621,2022-11-30,17162.94
3622,2022-12-01,16974.19
3623,2022-12-02,17164.23
3624,2022-12-03,16970.09
3625,2022-12-04,17133.54
3626,2022-12-05,17002.4
3627,2022-12-06,17071.7
3628,2022-12-07,16849.19
3629,2022-12-08,17233.91
3630,2022-12-09,17146.82
3631,2022-12-10,17121.26
3632,2022-12-11,17033.13
3633,2022-12-12,17206.98
3634,2022-12-13,17781.21
3635,2022-12-14,17835.72
3636,2022-12-15,17341.72
3637,2022-12-16,16674.82
3638,2022-12-17,16783.53
3639,2022-12-18,16742.25
3640,2022-12-19,16442.72
3641,2022-12-20,16918.05
3642,2022-12-21,16833.1
3643,2022-12-22,16828.62
3644,2022-12-23,16791.49
3645,2022-12-24,16843.54
3646,2022-12-25,16842.72
3647,2022-12-26,16907.44
3648,2022-12-27,16699.06
3649,2022-12-28,16541.56
3650,2022-12-29,16644.59
3651,2022-12-30,16609.13
3652,2022-12-31,16541.8
3653,2023-01-01,16599.51
3654,2023-01-02,16679.75
3655,2023-01-03,16668.84
3656,2023-01-04,16858.14
3657,2023-01-05,16837.68
3658,2023-01-06,16957.17
3659,2023-01-07,16956.94
3660,2023-01-08,17082.58
3661,2023-01-09,17194.91
3662,2023-01-10,17450.63
3663,2023-01-11,17994.56
3664,2023-01-12,18862.31
3665,2023-01-13,19984.35
3666,2023-01-14,20934.0
3667,2023-01-15,20925.0
3668,2023-01-16,21145.0
3669,2023-01-17,21159.0
3670,2023-01-18,20738.0
3671,2023-01-19,21085.0
3672,2023-01-20,22653.0
3673,2023-01-21,22853.0
3674,2023-01-22,22727.0
3675,2023-01-23,22983.0
3676,2023-01-24,22661.0
3677,2023-01-25,23118.0
3678,2023-01-26,23033.0
3679,2023-01-27,23082.0
3680,2023-01-28,23027.0
3681,2023-01-29,23763.0
3682,2023-01-30,22843.0
3683,2023-01-31,23066.0
3684,2023-02-01,23768.0
3685,2023-02-02,23570.0
3686,2023-02-03,23391.0
3687,2023-02-04,23340.0
3688,2023-02-05,22981.0
3689,2023-02-06,22836.0
3690,2023-02-07,23267.0
3691,2023-02-08,22964.0
3692,2023-02-09,21832.0
3693,2023-02-10,21643.0
3694,2023-02-11,21867.0
3695,2023-02-12,21815.0
3696,2023-02-13,21804.0
3697,2023-02-14,22216.0
3698,2023-02-15,24328.0
3699,2023-02-16,23590.0
3700,2023-02-17,24632.0
3701,2023-02-18,24641.0
3702,2023-02-19,24284.0
3703,2023-02-20,24792.0
3704,2023-02-21,24422.0
3705,2023-02-22,24148.0
3706,2023-02-23,23959.0
3707,2023-02-24,23224.0
3708,2023-02-25,23145.0
3709,2023-02-26,23525.0
3710,2023-02-27,23514.0
3711,2023-02-28,23204.0
3712,2023-03-01,23624.0
3713,2023-03-02,23469.0
3714,2023-03-03,22352.0
3715,2023-03-04,22370.0
3716,2023-03-05,22435.0
3717,2023-03-06,22414.0
3718,2023-03-07,22218.0
3719,2023-03-08,21722.0
3720,2023-03-09,20377.0
3721,2023-03-10,20174.0
3722,2023-03-11,20513.0
3723,2023-03-12,22184.0
3724,2023-03-13,24202.0
3725,2023-03-14,24712.0
3726,2023-03-15,24421.0
3727,2023-03-16,25036.0
3728,2023-03-17,27534.0
3729,2023-03-18,27155.0
3730,2023-03-19,28225.0
3731,2023-03-20,27984.0
3732,2023-03-21,28257.0
3733,2023-03-22,27422.0
3734,2023-03-23,28454.0
3735,2023-03-24,27644.0
3736,2023-03-25,27657.0
3737,2023-03-26,28005.0
3738,2023-03-27,27118.0
3739,2023-03-28,27290.0
3740,2023-03-29,28402.0
3741,2023-03-30,28032.0
3742,2023-03-31,28512.0
3743,2023-04-01,28535.0
3744,2023-04-02,28192.0
3745,2023-04-03,27825.0
3746,2023-04-04,28186.0
3747,2023-04-05,28102.0
3748,2023-04-06,28056.0
3749,2023-04-07,27932.0
3750,2023-04-08,27955.0
3751,2023-04-09,28351.0
3752,2023-04-10,29673.0
3753,2023-04-11,30261.0
3754,2023-04-12,29985.0
3755,2023-04-13,30428.0
3756,2023-04-14,30469.0
3757,2023-04-15,30316.0
3758,2023-04-16,30313.0
3759,2023-04-17,29458.0
3760,2023-04-18,30402.0
3761,2023-04-19,28855.0
3762,2023-04-20,28268.0
3763,2023-04-21,27281.0
3764,2023-04-22,27831.0
3765,2023-04-23,27593.0
3766,2023-04-24,27510.0
3767,2023-04-25,28385.0
3768,2023-04-26,28453.0
3769,2023-04-27,29487.0
3770,2023-04-28,29355.0
3771,2023-04-29,29267.0
3772,2023-04-30,29289.0
3773,2023-05-01,28015.0
3774,2023-05-02,28676.0
3775,2023-05-03,29005.0
3776,2023-05-04,28855.0
3777,2023-05-05,29524.0
3778,2023-05-06,28858.0
3779,2023-05-07,28474.0
3780,2023-05-08,27678.0
3781,2023-05-09,27769.0
3782,2023-05-10,27619.0
3783,2023-05-11,26997.0
3784,2023-05-12,26797.0
3785,2023-05-13,26786.0
3786,2023-05-14,26929.0
3787,2023-05-15,27190.0
3788,2023-05-16,27026.0
3789,2023-05-17,27386.0
3790,2023-05-18,26872.0
3791,2023-05-19,26849.0
3792,2023-05-20,27102.0
3793,2023-05-21,26754.0
3794,2023-05-22,26862.0
3795,2023-05-23,27222.0
3796,2023-05-24,26350.0
3797,2023-05-25,26475.0
3798,2023-05-26,26709.0
3799,2023-05-27,26848.0
3800,2023-05-28,28258.0
3801,2023-05-29,27741.0
3802,2023-05-30,27691.0
3803,2023-05-31,27248.0
3804,2023-06-01,26821.0
3805,2023-06-02,27224.0
3806,2023-06-03,27052.0
3807,2023-06-04,27103.0
3808,2023-06-05,25745.0
3809,2023-06-06,27235.0
3810,2023-06-07,26322.0
3811,2023-06-08,26512.0
3812,2023-06-09,26471.0
3813,2023-06-10,25854.0
3814,2023-06-11,25919.0
3815,2023-06-12,25976.0
3816,2023-06-13,25941.0
3817,2023-06-14,25112.0
3818,2023-06-15,25462.0
3819,2023-06-16,26328.0
3820,2023-06-17,26509.0
3821,2023-06-18,26375.0
3822,2023-06-19,26789.0
3823,2023-06-20,28351.0
3824,2023-06-21,30195.0
3825,2023-06-22,29945.0
3826,2023-06-23,30712.0
3827,2023-06-24,30530.0
3828,2023-06-25,30457.0
3829,2023-06-26,30271.0
3830,2023-06-27,30674.0
3831,2023-06-28,30097.0
3832,2023-06-29,30463.0
3833,2023-06-30,30510.0
3834,2023-07-01,30584.0
3835,2023-07-02,30614.0
3836,2023-07-03,31155.0
3837,2023-07-04,30773.0
3838,2023-07-05,30471.0
3839,2023-07-06,29947.0
3840,2023-07-07,30351.0
3841,2023-07-08,30298.0
3842,2023-07-09,30142.0
3843,2023-07-10,30429.0
3844,2023-07-11,30621.0
3845,2023-07-12,30400.0
3846,2023-07-13,31465.0
3847,2023-07-14,30317.0
3848,2023-07-15,30304.0
3849,2023-07-16,30281.0
3850,2023-07-17,30144.0
3851,2023-07-18,29857.0
3852,2023-07-19,29915.0
3853,2023-07-20,29797.0
3854,2023-07-21,29908.0
3855,2023-07-22,29822.0
3856,2023-07-23,30080.0
3857,2023-07-24,29168.0
3858,2023-07-25,29218.0
3859,2023-07-26,29349.0
3860,2023-07-27,29234.0
3861,2023-07-28,29311.0
3862,2023-07-29,29343.0
3863,2023-07-30,29293.0
3864,2023-07-31,29217.0
3865,2023-08-01,29729.0
3866,2023-08-02,29152.0
3867,2023-08-03,29177.0
3868,2023-08-04,29081.0
3869,2023-08-05,29036.0
3870,2023-08-06,29043.0
3871,2023-08-07,29167.0
3872,2023-08-08,29767.0
3873,2023-08-09,29583.0
3874,2023-08-10,29423.0
3875,2023-08-11,29407.0
3876,2023-08-12,29414.0
3877,2023-08-13,29279.0
3878,2023-08-14,29396.0
3879,2023-08-15,29184.0
3880,2023-08-16,28705.0
3881,2023-08-17,26703.0
3882,2023-08-18,26050.0
3883,2023-08-19,26095.0
3884,2023-08-20,26189.0
3885,2023-08-21,26132.0
3886,2023-08-22,26032.0
3887,2023-08-23,26433.0
3888,2023-08-24,26122.0
3889,2023-08-25,26045.0
3890,2023-08-26,25989.0
